group,has_location,created_date,default_profile,favourites_count_std,tweets_mean,tweets_std,tweets_median,tweets_max,retweets_mean,retweets_std,retweets_median,retweets_max,replies_mean,replies_std,replies_max,quoted_mean,quoted_max,most_frequent_source,text_len_mean,text_len_std,text_len_median,text_len_max,text_len_min,text_tokens_mean,text_tokens_std,text_tokens_median,text_tokens_max,text_tokens_min,hashtags_std,hashtags_max,urls_mean,urls_std,urls_median,urls_min,mentions_mean,mentions_std,mentions_median,mentions_max,mentions_min,medias_max,medias_min,overall,universal
611,0.0,0.0004083299305839118,1.0,0.027448542756429675,0.07422459083608729,0.08643433338514284,0.016918725764604094,0.16595144115051244,0.030288150835729628,0.06382473732181725,0.0102791608767233,0.16541830352841075,0.0,0.0,0.0,0.017796001509457163,0.03365809643760189,0.751509286166404,0.7168059212846496,0.5411561149989853,0.7585551330798479,0.6882352941176471,0.14453125,0.6133783555974097,0.5437486425281174,0.6666666666666666,0.510204081632653,0.1111111111111111,0.036500171788592876,0.058823529411764705,0.02158780113146752,0.18360731635477207,0.0,0.0,0.10688052223365185,0.11258417312912264,0.1,0.15384615384615385,0.0,0.5,1.0,0.19,0.6945161422354588
612,0.0,0.00030624744793793387,1.0,0.020191105504312475,0.04781668600195686,0.053488004443236786,0.012702565931583823,0.13245209025440696,0.025412716018609966,0.006316010167851492,0.00821658865948035,0.08152023318906194,0.0023622821441884653,0.0,0.0335571009997775,0.0,0.0,0.751509286166404,0.7345314961324149,0.5206139720276022,0.8041825095057034,0.6941176470588235,0.13671875,0.6217156462931812,0.5416875176846899,0.6666666666666666,0.510204081632653,0.1111111111111111,0.03120170456966779,0.058823529411764705,0.0228551935869009,0.19372808082091633,0.0,0.0,0.11435829847382195,0.11930638128115324,0.1,0.15384615384615385,0.0,0.5,1.0,0.19,0.6945161422354588
613,0.0,0.0002041649652919559,1.0,0.020668840339540966,0.052636299631019234,0.06380200483917851,0.014849151826803759,0.15178134767331433,0.02577503646512569,0.04370267155638491,0.007786527632486187,0.13338318170619187,0.0,0.0,0.0,0.030501629612835618,0.07909558993733945,0.751509286166404,0.6199718435652375,0.5504228682427222,0.6463878326996197,0.6941176470588235,0.1328125,0.5470407712455425,0.5682402110964747,0.5833333333333333,0.4897959183673469,0.1111111111111111,0.04039785532884632,0.058823529411764705,0.015773613334588932,0.15219564147333853,0.0,0.0,0.10260229262024617,0.10078525980845143,0.1,0.15384615384615385,0.0,0.5,1.0,0.19,0.6945161422354588
614,0.0,0.0009187423438138016,1.0,0.0367265839382904,0.043739151120877465,0.06040095504989451,0.012359974010022416,0.1426692038594488,0.0359308516698892,0.0870069344413132,0.017640098993165564,0.12677510790856242,0.018048305629662476,0.020228542287596296,0.06963724168805233,0.0,0.0,0.751509286166404,0.7343239367079678,0.5092870005066884,0.790874524714829,0.6941176470588235,0.1328125,0.6175310946114696,0.5091007839574386,0.6481481481481481,0.510204081632653,0.07407407407407407,0.05240724199400125,0.058823529411764705,0.029296765763154813,0.20297332571723112,0.0,0.0,0.11156539515462574,0.1344878615873587,0.1,0.23076923076923078,0.0,0.5,1.0,0.19,0.6945161422354588
615,0.0,0.0006124948958758677,1.0,0.02390221261644547,0.07682214174868834,0.07991160973203107,0.017525873791913872,0.19139019937700769,0.04551415490848805,0.09004825726592325,0.01957899062218804,0.16333195738776485,0.02165501466924208,2.4255026053110462e-05,0.05382875938016056,0.005390740211548901,0.024679790481698084,0.751509286166404,0.6453020188848839,0.539498321434268,0.6977186311787074,0.6882352941176471,0.109375,0.5601523338600873,0.5439386470713485,0.6203703703703702,0.4897959183673469,0.07407407407407407,0.03678350571767092,0.058823529411764705,0.025463029778226766,0.19164561017572596,0.0,0.0,0.10399302126847057,0.11959367894068795,0.1,0.19230769230769232,0.0,0.5,1.0,0.19,0.6945161422354588
616,0.0,0.0004083299305839118,1.0,0.010227896319305983,0.0705691692911298,0.08434538751585172,0.022583422646430006,0.16551858709025583,0.045885570692577,0.059850396275759485,0.026242408146971215,0.09405753050670787,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6533133005666916,0.5126784799499176,0.667300380228137,0.6882352941176471,0.1640625,0.5650989225934715,0.5568157833719114,0.5925925925925926,0.4897959183673469,0.14814814814814814,0.01395041794570206,0.029411764705882353,0.021459809950663596,0.18904314337558337,0.0,0.0,0.10965703971119134,0.10805974283719891,0.1,0.15384615384615385,0.0,0.5,1.0,0.19,0.6945161422354588
617,0.0,0.0002041649652919559,1.0,0.021170647207521657,0.07094023911778677,0.08704506554948047,0.03228897699808637,0.17893959095255868,0.01898014730707128,0.021714660557235678,0.01140435456806281,0.08622332626662922,0.027610531479030236,0.0,0.061502251506833666,0.01800381934876934,0.03501745324838615,0.751509286166404,0.6205626449449512,0.5593887382227587,0.6425855513307985,0.6882352941176471,0.14453125,0.5481996907444224,0.5842056963370494,0.6018518518518519,0.4897959183673469,0.1111111111111111,0.029535288525092483,0.058823529411764705,0.01571294559099437,0.16394730933472262,0.0,0.0,0.09637699845281074,0.11681072716791323,0.1,0.15384615384615385,0.0,0.5,1.0,0.19,0.6945161422354588
618,0.0,0.0002041649652919559,1.0,0.017634435664734112,0.0646294076217762,0.07997427799889885,0.015056238315772531,0.1768475456860556,0.011094530931066536,0.008369047698908873,0.006860491761323013,0.017060055060921644,0.004900116264322,0.0,0.012908650358821026,0.0049290331614628,0.0047433893526669475,0.751509286166404,0.6497246460887551,0.5357819108391119,0.699619771863118,0.6941176470588235,0.1328125,0.5600563286944997,0.5559169545303844,0.5925925925925926,0.510204081632653,0.1111111111111111,0.03376275328584795,0.058823529411764705,0.03361458453432836,0.22886859584636002,0.0,0.0,0.10529023949986793,0.12958991723078986,0.1,0.15384615384615385,0.0,0.5,1.0,0.19,0.6945161422354588
619,0.0,0.0006124948958758677,1.0,0.017842979292759437,0.05249093657855568,0.05994361180585235,0.015621363633368954,0.13211525272713887,0.030671795591174486,0.012708355742458549,0.01410440973386597,0.10423824790936964,0.0,0.0,0.0,0.016093106693427603,0.06607542138148093,0.751509286166404,0.6861658373131817,0.5603757259645451,0.7357414448669202,0.6882352941176471,0.125,0.5944349057172119,0.5554826728574404,0.6666666666666666,0.4897959183673469,0.1111111111111111,0.039066340366160704,0.058823529411764705,0.03261593194203599,0.2244020575830204,0.0,0.0,0.10337103281978915,0.10342240847198633,0.1,0.15384615384615385,0.0,0.5,1.0,0.18,0.6784864269642225
620,0.0,0.0009187423438138016,1.0,0.018124825318165463,0.06992834091848746,0.07916912776769885,0.019843087914179658,0.16897622182692057,0.024563590849461147,0.02328231134256322,0.013096915106936537,0.06383426023931527,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6857797928625904,0.5363783368925819,0.7642585551330798,0.6882352941176471,0.1328125,0.5822697344199907,0.5317686399751946,0.6296296296296295,0.4897959183673469,0.1111111111111111,0.03400011934548187,0.058823529411764705,0.028448277932991074,0.21215211577650822,0.0,0.0,0.10830324909747294,0.11478193867330203,0.1,0.15384615384615385,0.0,0.5,1.0,0.18,0.6784864269642225
621,0.0,0.0004083299305839118,1.0,0.0078026492824474335,0.07795097490522404,0.07110809324111239,0.01932439234894661,0.11650656508319086,0.0,0.0,0.0,0.0,0.001469318136883924,0.0,0.004662028673102902,0.003446095259004124,0.014381228441233684,0.751509286166404,0.6748124985305528,0.49948194553135544,0.6768060836501901,0.6735294117647058,0.15234375,0.5606833480774048,0.514048020910129,0.5740740740740741,0.4693877551020408,0.12962962962962962,0.008298575284478901,0.029411764705882353,0.03693750902006061,0.22554499574269943,0.0,0.0,0.09055354993983154,0.11886231714813328,0.1,0.15384615384615385,0.0,0.5,1.0,0.18,0.6784864269642225
622,0.0,0.0007145773785218457,1.0,0.0253790196079081,0.05730638124719076,0.06673552987766515,0.017112056938634913,0.1527568227259793,0.03231574542147714,0.08513860576549062,0.010537806180274278,0.1404828173646703,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6942089027034833,0.5506505532742391,0.7186311787072244,0.6882352941176471,0.15625,0.5932526862633722,0.557104215463901,0.6388888888888888,0.510204081632653,0.1111111111111111,0.03597460180742762,0.058823529411764705,0.027365307686056096,0.21094178141843467,0.0,0.0,0.10355891948373244,0.11768208819822323,0.1,0.15384615384615385,0.0,0.5,1.0,0.18,0.6784864269642225
623,0.0,0.0004083299305839118,1.0,0.027814301346837697,0.07044844305028816,0.08138495389677812,0.01880244714620395,0.173354424524059,0.04260527873205314,0.08901699366267662,0.022927215881832996,0.1731529405639273,0.030730903522719774,0.0,0.0828677069892437,0.001846917712426689,0.0017773566387970564,0.751509286166404,0.6798912362986005,0.5621088924893326,0.726235741444867,0.6941176470588235,0.12890625,0.5815346936469041,0.5638228720863686,0.6296296296296295,0.4897959183673469,0.1111111111111111,0.03520850250473043,0.058823529411764705,0.022075297632122293,0.191683600661347,0.0,0.0,0.10830324909747294,0.12438394071472297,0.1,0.19230769230769232,0.0,0.5,1.0,0.18,0.6784864269642225
624,0.0,0.0008166598611678236,1.0,0.024547023440761928,0.05748040862826763,0.07450499001242905,0.012271388001198716,0.16905040782927883,0.0279164526576789,0.07455043741897396,0.010693267271714383,0.18840882289510996,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7301794909464427,0.5107122396838435,0.7395437262357415,0.6911764705882353,0.1328125,0.5964448970255418,0.5285822224443646,0.6388888888888888,0.510204081632653,0.1111111111111111,0.04914877461241927,0.058823529411764705,0.027835477530599465,0.21240663117103037,0.0,0.0,0.11650311500612756,0.11763341902804245,0.1,0.23076923076923078,0.0,0.5,1.0,0.18,0.6784864269642225
625,0.0,0.0018374846876276032,1.0,0.03776561021300448,0.06334513424181103,0.07452083885492031,0.014971792256104913,0.14475510633594768,0.06592847009915312,0.060826460987672845,0.019234368229816372,0.15208952536152048,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7245507423633819,0.5101610022864091,0.7585551330798479,0.6882352941176471,0.140625,0.6059409027913789,0.5208784794811937,0.6296296296296295,0.4897959183673469,0.1111111111111111,0.037815997598306936,0.058823529411764705,0.02693647815599034,0.20933802356511652,0.0,0.0,0.10830324909747294,0.09814159665703376,0.1,0.15384615384615385,0.0,0.5,1.0,0.18,0.6784864269642225
626,0.0,0.0002041649652919559,1.0,0.02748108925283689,0.06391629057052578,0.0882223020091531,0.01331986351166335,0.20592959266403446,0.031927169694880825,0.029717940768153865,0.011506134117047956,0.14583083810536415,0.00011141590717318177,0.0,0.00031541888835718863,0.0,0.0,0.751509286166404,0.7085474546561232,0.5257018398402014,0.7452471482889734,0.6882352941176471,0.17578125,0.5940898990117267,0.541138412016114,0.6481481481481481,0.510204081632653,0.14814814814814814,0.028150020307506247,0.058823529411764705,0.023838475674008583,0.1763589289665461,0.0,0.0,0.10830324909747294,0.11223829744771348,0.1,0.15384615384615385,0.0,0.5,1.0,0.18,0.6784864269642225
627,0.0,0.0004083299305839118,1.0,0.015180133605629562,0.06397690807970986,0.0785926179142872,0.01158308806731326,0.1668944302945014,0.013055173201050275,0.027468051967475825,0.004284339588735239,0.047242613508720194,0.014720194915314327,0.0,0.03257469584966523,0.0,0.0,0.751509286166404,0.7086825145226505,0.5523304353070405,0.7756653992395437,0.6882352941176471,0.1484375,0.608174445320295,0.555629882755714,0.6388888888888888,0.4897959183673469,0.14814814814814814,0.04672217216524151,0.058823529411764705,0.02190289385411336,0.18818665964044695,0.0,0.0,0.10185454757191104,0.1185776773049325,0.1,0.15384615384615385,0.0,0.5,1.0,0.18,0.6784864269642225
628,0.0,0.0002041649652919559,1.0,0.01929734040623826,0.07459887047213687,0.06824137307871103,0.0182854431730992,0.1562946681244295,0.015857130373649542,0.027927688725277927,0.008350347705627932,0.057641919904797556,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6764231156198205,0.5667932293151832,0.7452471482889734,0.6882352941176471,0.12109375,0.5842645277758735,0.584364381250946,0.6296296296296295,0.4897959183673469,0.1111111111111111,0.03175209260671848,0.058823529411764705,0.023155043065446246,0.19359032247839375,0.0,0.0,0.10053028863593183,0.1248534417139677,0.1,0.15384615384615385,0.0,0.5,1.0,0.18,0.6784864269642225
629,0.0,0.0016333197223356473,1.0,0.014465337824102146,0.07766337681051329,0.08478437023417512,0.01735760489073116,0.15987480426944695,0.02252868263875251,0.0,0.008875340548869307,0.11117192261954315,0.0,0.0,0.0,0.001072107965913058,0.0019579991943757293,0.751509286166404,0.6817374028759255,0.5141560869719888,0.7300380228136882,0.6823529411764705,0.15625,0.5816330828587795,0.5087681609904173,0.611111111111111,0.49999999999999994,0.14814814814814814,0.0,0.0,0.02719901692944054,0.2078569279198576,0.0,0.0,0.10830324909747294,0.09737267336118485,0.1,0.15384615384615385,0.0,0.5,1.0,0.18,0.6784864269642225
630,0.0,0.0004083299305839118,1.0,0.02111774658440488,0.06717777082332481,0.07199051367521608,0.014598484582740313,0.16973993600724885,0.023143448458672784,0.03966214664384432,0.012939054382656644,0.10262028668799819,0.003531820987324827,0.0,0.010447319416158608,0.02838263984154435,0.054029948076755194,0.751509286166404,0.7313674962234351,0.5045479582126107,0.7623574144486693,0.6911764705882353,0.11328125,0.6167199489267083,0.4985311897906455,0.6296296296296295,0.4897959183673469,0.09259259259259259,0.048393291331286545,0.058823529411764705,0.019289675749070003,0.18026732047017768,0.0,0.0,0.10613718411552348,0.11502539094053008,0.1,0.15384615384615385,0.0,0.5,1.0,0.18,0.6784864269642225
631,0.0,0.0004083299305839118,1.0,0.025890379954919433,0.051280802876921466,0.06757047871053036,0.015221747250851184,0.13327014450015692,0.011356786639972211,0.027703453380963045,0.0035298950239059618,0.055035122665016784,0.0,0.0,0.0,0.0179650141689345,0.04573809782992369,0.751509286166404,0.700419583707854,0.5417769882983585,0.8174904942965779,0.6882352941176471,0.1171875,0.6134892036668875,0.5540076775986081,0.6666666666666666,0.510204081632653,0.07407407407407407,0.03285129806958747,0.058823529411764705,0.03160106337363861,0.22134544221951075,0.0,0.0,0.10830324909747294,0.10640279453238256,0.1,0.15384615384615385,0.0,0.5,1.0,0.18,0.6784864269642225
632,0.0,0.0004083299305839118,1.0,0.03401940624025177,0.05693387492350946,0.08381441784916831,0.01345915276875348,0.14748326113349974,0.024280760975311923,0.05857364465107749,0.007703406692021148,0.12079342022079995,0.0015148573216081148,0.0,0.010378112674420632,0.0,0.0,0.751509286166404,0.7075939727845306,0.5074897935138836,0.7300380228136882,0.6911764705882353,0.140625,0.609799694806893,0.5227725479556753,0.6296296296296295,0.510204081632653,0.1111111111111111,0.04034607111096018,0.058823529411764705,0.020939017608480767,0.16101791910337157,0.0,0.0,0.10647084564052074,0.10333371111268823,0.1,0.15384615384615385,0.0,0.5,1.0,0.18,0.6784864269642225
633,0.0,0.0002041649652919559,1.0,0.040448526042383484,0.05748761111939456,0.08639697258727072,0.016058061495962173,0.18501908659358762,0.029803895360772232,0.054389904094658034,0.010763219495375708,0.1296700249664824,0.0,0.0,0.0,0.001497274025323373,0.003343998624102369,0.751509286166404,0.7445927950445419,0.5291288601849569,0.8174904942965779,0.6941176470588235,0.1328125,0.6349114574985762,0.5317184211287682,0.6944444444444444,0.510204081632653,0.1111111111111111,0.04360285742103302,0.058823529411764705,0.027769457766535062,0.20802569580039137,0.0,0.0,0.11081543786519782,0.10921155801960139,0.1,0.15384615384615385,0.0,0.5,1.0,0.18,0.6784864269642225
634,0.0,0.0002041649652919559,1.0,0.019833565319763175,0.07377211731128305,0.08779154419548701,0.017229221951310283,0.17329958831021391,0.013616805181217835,0.0,0.006765185368242272,0.045011048611925945,0.004287116737517142,0.0,0.010986576239718163,0.0,0.0,0.751509286166404,0.6757473586630389,0.5542801404425062,0.7186311787072244,0.6882352941176471,0.16796875,0.580415424121935,0.5723791627955301,0.6203703703703702,0.4897959183673469,0.14814814814814814,0.02806060593060837,0.058823529411764705,0.028884236033100613,0.2111492885106826,0.0,0.0,0.10088467489189512,0.11755750756282554,0.1,0.15384615384615385,0.0,0.5,1.0,0.17,0.6608500314332488
635,0.0,0.0002041649652919559,1.0,0.02084165056834961,0.06956881534781025,0.07623653388953514,0.018682477651842208,0.17506001742095245,0.04638218190859861,0.08494529039682494,0.023836255329174844,0.15819489363750347,0.01736003844787045,0.0,0.06152692542306423,0.0,0.0,0.751509286166404,0.7227016307699542,0.5070192264403262,0.7870722433460077,0.6882352941176471,0.15234375,0.6126579073742775,0.5227017380220035,0.6666666666666666,0.510204081632653,0.1111111111111111,0.03767405688586903,0.058823529411764705,0.02876644841801635,0.21021161040166106,0.0,0.0,0.1022037529257746,0.1247125678932263,0.1,0.15384615384615385,0.0,0.5,1.0,0.17,0.6608500314332488
636,0.0,0.00030624744793793387,1.0,0.015686333014707714,0.08399523346450499,0.08453490504832835,0.023691460006043434,0.15608746709236515,0.024471817233688818,0.014954341476750573,0.010032911725256883,0.09832658267842476,0.0,0.0,0.0,0.020539886697620267,0.032201990992181864,0.751509286166404,0.693786254007194,0.5412554287646989,0.7642585551330798,0.6882352941176471,0.140625,0.5856480892988192,0.5449577787432314,0.6574074074074074,0.510204081632653,0.1111111111111111,0.01011188645572807,0.029411764705882353,0.02247494968294846,0.19322132398911,0.0,0.0,0.10253198752425159,0.11225072996325071,0.1,0.15384615384615385,0.0,0.5,1.0,0.17,0.6608500314332488
637,0.0,0.0002041649652919559,1.0,0.018257349269668276,0.048888324548063564,0.06952665334597352,0.011842079725271194,0.15164141019179586,0.016908641092849112,0.04659026248054217,0.004133642646396566,0.1246633373653408,0.013469861231171783,0.008911536724205619,0.05889086482507583,0.03026174713370311,0.11470468663264219,0.751509286166404,0.7006742702678023,0.5638683807533726,0.7756653992395438,0.6911764705882353,0.1328125,0.6101121025296353,0.5739289955791966,0.6666666666666666,0.510204081632653,0.1111111111111111,0.04619266605565486,0.058823529411764705,0.019221447587580667,0.17574279339476295,0.0,0.0,0.10341220521521688,0.11879239429148034,0.1,0.15384615384615385,0.0,0.5,1.0,0.17,0.6608500314332488
638,0.0,0.0004083299305839118,1.0,0.020847509362807423,0.04402963724596043,0.06049849344554896,0.011638064811482742,0.1405225350141393,0.03473752784783665,0.06421814685132674,0.018577664807485766,0.12171487923127844,0.001754212314575621,0.0,0.006392149306035326,0.0,0.0,0.751509286166404,0.6491258417152722,0.5651937334257615,0.661596958174905,0.6970588235294117,0.0859375,0.5720857994733126,0.5703764523557079,0.5925925925925926,0.510204081632653,0.07407407407407407,0.04554690773765134,0.058823529411764705,0.02095059412132582,0.18696687531509903,0.0,0.0,0.10830324909747294,0.10901214912768331,0.1,0.15384615384615385,0.0,0.5,1.0,0.17,0.6608500314332488
639,0.0,0.0034708044099632505,1.0,0.024261442030645758,0.06616263344651183,0.07897652658255014,0.012603073605090873,0.16678137933230897,0.0257829385465189,0.05365928026629741,0.006734985111039088,0.09509644276554946,0.0008615481935370144,0.0,0.010315613405056016,0.0,0.0,0.751509286166404,0.7301712599568315,0.5175641575836778,0.8250950570342206,0.6823529411764705,0.1484375,0.622935327372228,0.5276134389435349,0.6759259259259258,0.4897959183673469,0.1111111111111111,0.03533746208477445,0.058823529411764705,0.04184911551492673,0.21126981017582386,0.0,0.0,0.11161575987495342,0.11900836985769858,0.1,0.15384615384615385,0.0,0.5,1.0,0.17,0.6608500314332488
640,0.0,0.0005104124132298898,1.0,0.0115429041784259,0.07314400597381591,0.0932877988744612,0.015251661722172554,0.189689898729964,0.03316575565678911,0.037890504672972294,0.018107371887465508,0.0954980359531955,0.00039504870397147855,0.00041364904721831296,0.0029878675239710687,0.01309787210695636,0.04580113491957545,0.751509286166404,0.6920704560404136,0.5597665126992862,0.7490494296577948,0.6941176470588235,0.12890625,0.5918914250503662,0.5524334771851128,0.6296296296296295,0.510204081632653,0.1111111111111111,0.045616125707035896,0.058823529411764705,0.032395247029393365,0.22687629999119538,0.0,0.0,0.10691474590391559,0.11313268207369152,0.1,0.15384615384615385,0.0,0.5,1.0,0.17,0.6608500314332488
641,0.0,0.0005104124132298898,1.0,0.020114105439040783,0.06852261808426877,0.08096293006015814,0.016488927817271015,0.18078509770485518,0.043377993114715935,0.0035215867443775663,0.032664446019123834,0.11353737532327152,0.009503054231575036,0.0,0.017026032275207208,0.01368091045027842,0.03879099994601487,0.751509286166404,0.709117242458077,0.5448196763024425,0.7376425855513309,0.6823529411764705,0.12109375,0.6131420542549244,0.5507639202233492,0.6666666666666666,0.4897959183673469,0.1111111111111111,0.022562403307319043,0.058823529411764705,0.035075349512800336,0.22552424839911417,0.0,0.0,0.10240919472482135,0.12210471511185084,0.1,0.15384615384615385,0.0,0.5,1.0,0.17,0.6608500314332488
642,0.0,0.0017354022049816252,1.0,0.023317629216674216,0.06191588507500735,0.07170181288167046,0.015995873227456287,0.15064401010403902,0.06854103470482456,0.04452663244864387,0.040977652090602265,0.17801178737108586,0.0012814588539210253,0.0,0.007634684607941532,0.0,0.0,0.751509286166404,0.6838189170761526,0.5513688213190442,0.7357414448669202,0.6941176470588235,0.13671875,0.5806632021595914,0.5346653826097832,0.6296296296296295,0.510204081632653,0.1111111111111111,0.03190770571718616,0.058823529411764705,0.020322349447544213,0.18455385425719634,0.0,0.0,0.10830324909747294,0.10540587199095314,0.1,0.15384615384615385,0.0,0.5,1.0,0.17,0.6608500314332488
643,0.0,0.0011229073091057575,1.0,0.021846562977600587,0.06631648661936343,0.09109920725313857,0.01868381311931191,0.2171035166905747,0.02601931051936563,0.05478081644773314,0.015451528493544683,0.09284537646235966,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.714233370475362,0.5321685802870502,0.7547528517110267,0.6882352941176471,0.140625,0.5964582873131581,0.541470512087032,0.6574074074074074,0.510204081632653,0.1111111111111111,0.04126779862472368,0.058823529411764705,0.01986168590296169,0.1826765915293917,0.0,0.0,0.10932497786254344,0.09466262753978108,0.1,0.15384615384615385,0.0,0.5,1.0,0.17,0.6608500314332488
644,0.0,0.0004083299305839118,1.0,0.012817415145516691,0.05480343302130985,0.08331550110432477,0.013763683867428322,0.16770792469997906,0.029802362961767786,0.029863985637683388,0.01233940369428275,0.1335797408995856,0.0,0.0,0.0,5.503128225360423e-06,6.672319630053005e-06,0.751509286166404,0.6968146714563429,0.5483117909971047,0.7395437262357415,0.6882352941176471,0.15625,0.5802405871285696,0.5413708255939194,0.6203703703703702,0.4897959183673469,0.12962962962962962,0.03885967910958906,0.058823529411764705,0.024466777750079795,0.19771391101768715,0.0,0.0,0.10830324909747294,0.11105318462051976,0.1,0.15384615384615385,0.0,0.5,1.0,0.17,0.6608500314332488
645,0.0,0.0002041649652919559,1.0,0.017392067222635386,0.09450872083248721,0.14146742403693952,0.025800563780947014,0.22091202286705558,0.005804188992616497,0.0,0.0002842101724392546,0.014311293201233819,0.000877052585028977,0.0,0.0060774969859493785,0.025063218700667307,0.07915344781385181,0.751509286166404,0.6082261011708406,0.5761445561799518,0.6387832699619772,0.6823529411764705,0.12109375,0.5445649688612962,0.6060857005870514,0.5185185185185185,0.4897959183673469,0.1111111111111111,0.03169950616073573,0.058823529411764705,0.02975936664961054,0.20935181926970375,0.0,0.0,0.0969410778751934,0.12303465447872165,0.1,0.15384615384615385,0.0,0.5,1.0,0.17,0.6608500314332488
646,0.0,0.0004083299305839118,1.0,0.012623086324440962,0.06077591429038993,0.08343165080323482,0.016255443587984426,0.21629859856498757,0.021837189492582926,0.008652413273573776,0.014446620787871803,0.05888717717680879,0.006100589855120513,0.0,0.006100589855120513,0.0,0.0,0.751509286166404,0.6986539061648388,0.5510626142857953,0.7414448669201521,0.6882352941176471,0.12890625,0.6023352220801546,0.5730251309113075,0.6481481481481481,0.4897959183673469,0.1111111111111111,0.02211390787108552,0.058823529411764705,0.03385494557286709,0.21592579775755888,0.0,0.0,0.10348977135980748,0.12157704418056935,0.1,0.15384615384615385,0.0,0.5,1.0,0.17,0.6608500314332488
647,0.0,0.0006124948958758677,1.0,0.02259181316085488,0.05744249703201744,0.06575933866075757,0.014640284714542049,0.16065798636886547,0.041730520311257124,0.05542086822326023,0.017175401314596127,0.15432109025831475,0.0006288926097261031,3.7778527166358544e-06,0.007525760047649883,0.0,0.0,0.751509286166404,0.7507284802332486,0.5161132911337986,0.8174904942965779,0.6882352941176471,0.11328125,0.6320460844785485,0.5072976949332784,0.6666666666666666,0.4897959183673469,0.07407407407407407,0.035013317114130596,0.058823529411764705,0.027801008328152303,0.19470897094414732,0.0,0.0,0.11354169296407564,0.10851070485787503,0.1,0.23076923076923078,0.0,0.5,1.0,0.17,0.6608500314332488
648,0.0,0.0004083299305839118,1.0,0.02337386211106928,0.07063889207236806,0.08286659907577773,0.02518206428014475,0.17464089013374368,0.03736656233557313,0.04759418935872105,0.02168092852352956,0.14062995582709048,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.667390709149556,0.5444762453551386,0.6958174904942966,0.6882352941176471,0.125,0.5727970142110301,0.5379132776656276,0.6388888888888888,0.4897959183673469,0.1111111111111111,0.025803462677455175,0.058823529411764705,0.028452085622567805,0.21042406030400274,0.0,0.0,0.10830324909747294,0.11656334982532943,0.1,0.15384615384615385,0.0,0.5,1.0,0.17,0.6608500314332488
649,0.0,0.0010208248264597796,1.0,0.02007277787909556,0.05414725817227421,0.06766693671363799,0.013339005212062442,0.17045793365427678,0.02112827361668661,0.023934244724863087,0.01056469377360595,0.09198157887319236,0.006651405090894874,0.0,0.007096338084204075,0.0,0.0,0.751509286166404,0.7061181696723,0.542347067349333,0.7680608365019012,0.6882352941176471,0.08984375,0.5959979607738799,0.5566414681603107,0.6666666666666666,0.4897959183673469,0.07407407407407407,0.042525165735530196,0.058823529411764705,0.03529607482509079,0.22821265797728973,0.0,0.0,0.10830324909747294,0.10820461173508492,0.1,0.23076923076923078,0.0,0.5,1.0,0.16,0.6415870166679795
650,0.0,0.0002041649652919559,1.0,0.02088259856723838,0.06952806134268147,0.08826686177883594,0.023935627975087657,0.1583062900941085,0.010142199696092865,0.0,0.00518879046986637,0.06397877666390073,0.013806204842683717,0.03941186772541725,0.05787410783430857,0.0009424410121624952,0.0009069455441199671,0.751509286166404,0.6342748958063562,0.5341918930541698,0.6558935361216731,0.6882352941176471,0.1171875,0.5451704388352965,0.5299210589860064,0.5740740740740741,0.4897959183673469,0.1111111111111111,0.0,0.0,0.02918118466898954,0.2111689259056745,0.0,0.0,0.10383145204763383,0.12872173033202938,0.1,0.15384615384615385,0.0,0.5,1.0,0.16,0.6415870166679795
651,0.0,0.0008166598611678236,1.0,0.025521294830566164,0.06444890194182068,0.0849507303327598,0.01564945296581506,0.18854951339180198,0.043735578100219004,0.08554924255202237,0.025769458072538116,0.15517613211399833,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.6153290262545368,0.523591148753116,0.5988593155893537,0.6823529411764705,0.125,0.5456707125667051,0.5415055541468344,0.5462962962962963,0.4897959183673469,0.1111111111111111,0.034688640979559246,0.058823529411764705,0.01919862806239961,0.17976657288188597,0.0,0.0,0.10830324909747294,0.09431811077977217,0.1,0.15384615384615385,0.0,0.5,1.0,0.16,0.6415870166679795
652,0.0,0.0004083299305839118,1.0,0.02419095296880506,0.051849209022626214,0.06191285592086426,0.015301207565298573,0.1360145068128739,0.03007328513251884,0.08850201707449776,0.014323174310172281,0.14527960147272373,0.0,0.0,0.0,0.0,0.0,0.751509286166404,0.7286718086947943,0.5521902277950879,0.7794676806083651,0.6941176470588235,0.1171875,0.6105015501476658,0.5371546376662516,0.6666666666666666,0.510204081632653,0.09259259259259259,0.031692380808667486,0.058823529411764705,0.033778631698287355,0.230974388558657,0.0,0.0,0.10913635101360733,0.1082471789945863,0.1,0.15384615384615385,0.0,0.5,1.0,0.16,0.6415870166679795
